movieId,tt0imdbId,tmdbId
8617,tt0053622,23724
8620,tt0056732,29264
8622,tt0361596,1777
8623,tt0093886,11584
8626,tt0059125,26811
8632,tt0217788,161080
8633,tt0087597,11884
8636,tt0316654,558
8638,tt0381681,80
8640,tt0349683,9477
8641,tt0357413,8699
8643,tt0356470,11247
8644,tt0343818,2048
8645,tt0390221,436
8650,tt0056196,43004
8656,tt0095468,10754
8665,tt0372183,2502
8666,tt0327554,314
8667,tt0359423,18923
8670,tt0023563,12206
8677,tt0032475,68064
8684,tt0049902,15244
8685,tt0047216,62395
8690,tt0069280,24559
8695,tt0039169,27437
8711,tt0040613,32294
8712,tt0029284,41463
8713,tt0093744,19051
8714,tt0038776,43485
8718,tt0040806,62694
8720,tt0103007,53287
8724,tt0057091,1040
8727,tt0072848,5122
8730,tt0243609,1783
8738,tt0055572,31522
8743,tt0090729,22976
8748,tt0057171,42801
8753,tt0346091,41316
8754,tt0064840,5179
8755,tt0173772,53198
8765,tt0035432,16703
8771,tt0039017,20408
8772,tt0059749,13580
8773,tt0035317,18706
8774,tt0038259,34327
8778,tt0038494,20417
8781,tt0368008,14462
8782,tt0167456,14623
8783,tt0368447,6947
8784,tt0333766,401
8795,tt0275083,23305
8796,tt0060438,17768
8798,tt0369339,1538
8799,tt0361841,14846
8800,tt0345061,2577
8804,tt0096336,41975
8807,tt0366551,11282
8808,tt0368933,11130
8809,tt0337960,14389
8810,tt0370263,395
8813,tt0361309,23601
8814,tt0364751,10762
8815,tt0204313,11026
8827,tt0083652,20120
8830,tt0366174,11237
8831,tt0324127,8080
8832,tt0374330,14797
8833,tt0241025,11632
8835,tt0338325,15644
8836,tt0324554,11208
8838,tt0071115,16153
8840,tt0063803,42694
8844,tt0078763,42164
8848,tt0046521,12548
8860,tt0337921,9759
8861,tt0318627,1577
8864,tt0339412,16232
8865,tt0346156,5137
8866,tt0360201,11823
8869,tt0361620,13969
8870,tt0356618,10145
8873,tt0318462,1653
8874,tt0365748,747
8875,tt0044509,84214
8879,tt0071877,4176
8880,tt0089560,11177
8894,tt0076504,12707
8905,tt0103594,1492
8906,tt0078935,8689
8907,tt0307453,10555
8908,tt0349710,11128
8910,tt0356721,1599
8911,tt0361696,14024
8912,tt0316732,11045
8914,tt0390384,14337
8915,tt0368658,26108
8916,tt0358135,4380
8917,tt0372588,3989
8918,tt0349416,16358
8919,tt0380609,25313
8920,tt0046874,2438
8921,tt0048563,65550
8928,tt0061655,3053
8933,tt0090985,18499
8934,tt0103783,36616
8937,tt0390022,13416
8938,tt0390538,1435
8939,tt0364343,11099
8943,tt0340012,18701
8946,tt0252028,15566
8947,tt0391198,1970
8948,tt0375173,8849
8949,tt0375063,9675
8950,tt0361862,4553
8951,tt0383694,11109
8952,tt0365183,48678
8954,tt0396705,126148
8955,tt0360130,16131
8957,tt0387564,176
8958,tt0350258,1677
8959,tt0337876,10740
8961,tt0317705,9806
8964,tt0274407,47959
8965,tt0338348,5255
8966,tt0362269,11184
8967,tt0387575,11249
8968,tt0367479,10589
8969,tt0317198,9801
8970,tt0308644,866
8972,tt0368891,2059
8973,tt0275491,140
8974,tt0345950,11836
8977,tt0346491,1966
8978,tt0388419,13673
8979,tt0390299,174787
8981,tt0376541,2288
8982,tt0327919,15397
8983,tt0385004,9550
8984,tt0349903,163
8985,tt0359013,36648
8987,tt0403910,33377
8989,tt0051516,41253
8998,tt0072272,33740
9004,tt0088979,16248
9005,tt0106912,15613
9008,tt0032635,28421
9010,tt0364517,8424
9018,tt0391024,18889
25746,tt0014142,18987
25750,tt0015324,992
25752,tt0015841,42359
25753,tt0015881,1405
25757,tt0018037,939
25769,tt0019421,25768
25771,tt0020530,626
25773,tt0021079,27899
25782,tt0022718,48365
25788,tt0023427,877
25795,tt0023948,39130
25797,tt0024069,31511
25805,tt0024844,43904
25825,tt0027652,14615
25826,tt0027884,31773
25827,tt0027996,24807
25833,tt0028683,43874
25834,tt0028691,16515
25841,tt0029604,43864
25850,tt0030241,16274
25855,tt0031867,37698
25856,tt0032145,3084
25865,tt0032701,17801
25870,tt0033712,38914
25886,tt0035238,22387
25887,tt0035415,27655
25898,tt0036506,41391
25905,tt0037077,42879
25906,tt0037094,43307
25923,tt0038574,14320
25927,tt0038991,20246
25937,tt0040308,29380
25940,tt0040525,3766
25946,tt0040876,41609
25947,tt0040919,33115
25952,tt0041587,45578
25959,tt0042200,25209
25962,tt0042646,43388
25963,tt0042804,800
25996,tt0047522,3111
25999,tt0047677,28696
26002,tt0048393,44026
26003,tt0048434,803
26038,tt0052278,43137
26048,tt0053115,34528
26052,tt0053168,690
26059,tt0054144,36872
26073,tt0055233,34530
26078,tt0055728,17185
26082,tt0056058,14537
26084,tt0056262,13671
26085,tt0056264,11085
26095,tt0056905,52705
26116,tt0058213,10299
26122,tt0058430,3763
26124,tt0058530,7348
26131,tt0058946,17295
26133,tt0059026,13187
26142,tt0059418,29715
26147,tt0059798,42731
26150,tt0060107,895
26151,tt0060138,20108
26152,tt0060153,2661
26158,tt0060802,789
26159,tt0061101,45706
26169,tt0061882,17905
26171,tt0062136,10227
26172,tt0062138,26039
26176,tt0062374,41212
26183,tt0062687,9929
26184,tt0062759,20873
26195,tt0063665,50789
26198,tt0063829,27983
26225,tt0065772,2860
26231,tt0066214,26606
26236,tt0066565,20848
26237,tt0066601,2998
26242,tt0067023,839
26249,tt0067355,9394
26258,tt0067866,13041
26265,tt0068503,18250
26283,tt0069865,27331
26285,tt0069945,1410
26303,tt0070698,22307
26308,tt0070842,21035
26313,tt0071269,32044
26317,tt0071464,24402
26322,tt0071571,16246
26326,tt0071615,8327
26340,tt0072901,9385
26344,tt0073018,10711
26347,tt0073179,43430
26350,tt0073580,9652
26357,tt0073820,38783
26359,tt0074084,3870
26365,tt0074559,10640
26366,tt0074605,33324
26375,tt0075223,11558
26386,tt0076141,12535
26391,tt0076451,12637
26394,tt0076843,61280
26399,tt0077559,13481
26401,tt0077655,13514
26409,tt0078062,98851
26413,tt0078252,11537
26422,tt0079261,10654
26429,tt0079489,18966
26444,tt0081874,64353
26453,tt0083480,149645
26464,tt0085255,6341
26467,tt0085404,7012
26471,tt0085474,15251
26472,tt0085482,17435
26492,tt0086491,15301
26498,tt0086994,63418
26504,tt0087065,48677
26510,tt0087225,1884
26523,tt0088117,27414
26524,tt0088275,33138
26527,tt0088461,8221
26528,tt0088727,17663
26539,tt0089006,12615
26542,tt0089110,10372
26547,tt0089374,9056
26554,tt0089869,10176
26555,tt0090056,9080
26562,tt0090319,16082
26564,tt0090557,14670
26567,tt0090856,26555
26578,tt0091670,24657
26585,tt0092263,11471
26587,tt0092337,
26590,tt0093066,17421
26593,tt0093171,22572
26599,tt0093412,4043
26603,tt0093777,8852
26606,tt0093978,30421
26612,tt0094357,18305
26614,tt0094791,8677
26622,tt0095050,49314
26629,tt0095444,16296
26630,tt0095655,13192
26631,tt0095715,18917
26645,tt0096386,4271
26649,tt0096639,13057
26662,tt0097814,16859
26676,tt0099018,25943
26680,tt0099329,9768
26681,tt0099426,11909
26686,tt0099654,10485
26693,tt0099864,2670
26694,tt0099902,41821
26695,tt0099951,21344
26696,tt0100029,9399
26700,tt0100280,11131
26701,tt0100339,14571
26704,tt0100685,1662
26712,tt0101254,20562
26713,tt0101258,18311
26717,tt0101420,1483
26726,tt0101786,25330
26729,tt0102015,4539
26732,tt0102164,12776
26736,tt0102293,17467
26741,tt0102395,34376
26743,tt0102587,15080
26745,tt0102609,6463
26750,tt0102744,9588
26761,tt0103516,215993
26764,tt0103923,13995
26765,tt0103950,11198
26776,tt0104652,11621
26777,tt0104663,47714
26778,tt0104670,19087
26782,tt0104802,40082
26791,tt0105391,31962
26792,tt0105402,22590
26796,tt0105682,48150
26797,tt0105764,41778
26810,tt0106341,14135
26812,tt0106356,27678
26819,tt0106950,12088
26828,tt0107612,19371
26838,tt0108170,12664
26840,tt0108188,7500
26849,tt0108941,13519
26854,tt0109552,18998
26861,tt0109838,17796
26865,tt0110200,17809
26870,tt0110442,11067
26871,tt0110612,10486
26875,tt0110917,19223
26887,tt0112040,152426
26900,tt0113556,51038
26901,tt0113617,30718
26903,tt0113824,37797
26913,tt0114563,12613
26928,tt0115940,37563
26940,tt0116835,30330
26947,tt0117407,2061
26958,tt0118308,12254
26965,tt0118760,16992
26974,tt0119237,18415
26985,tt0119794,8765
26999,tt0120131,9732
27002,tt0120570,30983
27003,tt0120604,5470
27006,tt0120801,50008
27008,tt0120860,12095
27020,tt0123865,14533
27022,tt0124901,9812
27032,tt0127357,8697
27036,tt0130414,7096
27074,tt0145600,27260
27075,tt0146402,11508
27105,tt0158131,23356
27124,tt0161292,17985
27134,tt0164961,9597
27140,tt0165662,12485
27155,tt0169590,17074
27156,tt0169858,18491
27176,tt0177262,29587
27178,tt0177858,3716
27186,tt0181627,21348
27193,tt0183869,2332
27246,tt0206036,28031
27251,tt0207275,110147
27255,tt0209463,43423
27266,tt0212712,844
27306,tt0230025,53048
27311,tt0233298,16234
27317,tt0235198,11075
27320,tt0235618,16171
27328,tt0239655,36246
27329,tt0239894,17208
27368,tt0250223,2899
27369,tt0250440,44756
27370,tt0250491,18088
27373,tt0250934,20536
27397,tt0260991,2440
27408,tt0265651,10955
27416,tt0269389,10978
27420,tt0270688,81540
27426,tt0271946,11847
27434,tt0273517,11056
27441,tt0275230,919
27450,tt0276830,10046
27473,tt0283877,10726
27478,tt0284837,9298
27480,tt0285005,13899
27482,tt0285492,437
27491,tt0286751,27324
27513,tt0290661,9025
27523,tt0293715,11178
27537,tt0298482,10981
27539,tt0298504,10918
27549,tt0301167,36222
27555,tt0302585,13984
27563,tt0304262,16184
27584,tt0308152,11427
27592,tt0310775,4689
27595,tt0311361,16209
27604,tt0312843,12720
27611,tt0314979,206216
27618,tt0318081,10077
27619,tt0318403,11430
27627,tt0320193,26955
27644,tt0323807,38970
27660,tt0328832,55931
27664,tt0330099,12703
27667,tt0330500,32250
27674,tt0331811,9282
27683,tt0334541,10891
27685,tt0334965,12540
27689,tt0337103,60672
27692,tt0337824,24241
27695,tt0337930,11556
27704,tt0338763,3177
27705,tt0339135,19277
27706,tt0339291,11774
27708,tt0340477,19341
27716,tt0342492,4972
27721,tt0344510,2841
27722,tt0345549,11606
27728,tt0347246,12140
27731,tt0347618,15370
27741,tt0351817,12496
27744,tt0352343,29987
27746,tt0353489,10361
27751,tt0355987,36763
27762,tt0361462,25757
27768,tt0363532,21200
27769,tt0363579,40876
27772,tt0364385,11838
27773,tt0364569,670
27776,tt0365190,25500
27778,tt0365265,12583
27784,tt0366292,9694
27788,tt0366627,9667
27790,tt0366777,13373
27793,tt0367093,10304
27801,tt0368909,9316
27802,tt0369060,11647
27803,tt0369702,1913
27808,tt0371246,2539
27815,tt0372824,5528
27816,tt0373283,10105
27820,tt0373861,1114
27821,tt0373926,179
27822,tt0374102,83
27826,tt0374277,55177
27829,tt0375073,26766
27830,tt0375104,24747
27831,tt0375912,4836
27834,tt0376968,11190
27837,tt0377062,11866
27838,tt0377091,12281
27839,tt0377109,10320
27846,tt0379225,11420
27850,tt0379593,3396
27865,tt0384819,5889
27866,tt0385017,1126
27869,tt0386064,11658
27873,tt0387412,11401
27878,tt0388789,1392
27879,tt0388888,1843
27882,tt0389326,291
27899,tt0399877,8357
27904,tt0405296,3509
27905,tt0405821,11662
27912,tt0418038,13372
30707,tt0405159,70
30745,tt0361668,12487
30749,tt0395169,205
30793,tt0367594,118
30803,tt0423866,1280
30810,tt0362270,421
30812,tt0338751,2567
30816,tt0293508,9833
30818,tt0363473,6478
30820,tt0361127,9692
30822,tt0385267,1901
30825,tt0290002,693
30846,tt0364961,842
30848,tt0369672,9953
30850,tt0379889,11162
30883,tt0396592,15045
30890,tt0345032,42420
30892,tt0390123,1853
30894,tt0375210,11804
30898,tt0365885,11354
30994,tt0081063,47876
31000,tt0092035,66600
31030,tt0040458,43442
31038,tt0090037,33766
31049,tt0098042,120328
31083,tt0104804,39472
31086,tt0070246,34326
31101,tt0326208,18927
31114,tt0373024,25350
31116,tt0034167,16442
31123,tt0310203,7229
31150,tt0076929,16220
31162,tt0352520,10609
31184,tt0401233,11633
31193,tt0076363,13716
31221,tt0357277,9947
31223,tt0376105,6439
31225,tt0393162,7214
31260,tt0029942,42390
31297,tt0026421,43892
31309,tt0054248,8422
31364,tt0353969,11423
31367,tt0109402,10694
31410,tt0363163,613
31420,tt0398712,8978
31422,tt0368578,11637
31424,tt0369226,12142
31427,tt0382077,11096
31431,tt0357507,8968
31433,tt0372532,6961
31435,tt0417791,31165
31437,tt0408664,2517
31445,tt0362590,11413
31522,tt0079095,661
31545,tt0054407,29259
31553,tt0106761,2436
31590,tt0046451,27430
31610,tt0363290,34561
31617,tt0054847,16638
31658,tt0347149,4935
31660,tt0348121,8953
31664,tt0184526,10951
31685,tt0386588,8488
31692,tt0327210,32588
31694,tt0361411,57825
31696,tt0360486,561
31698,tt0362165,10214
31700,tt0317132,17880
31702,tt0424227,8340
31737,tt0058997,1942
31804,tt0403358,3040
31851,tt0024601,43128
31867,tt0331933,13498
31878,tt0373074,9470
31903,tt0288330,19765
31909,tt0104139,37527
31921,tt0075194,29578
31923,tt0072281,2926
31925,tt0073639,54302
31952,tt0373981,5204
31973,tt0039417,8016
32009,tt0422093,16186
32011,tt0257516,10012
32017,tt0395699,10022
32019,tt0377471,4551
32022,tt0424129,30856
32029,tt0340163,2026
32031,tt0358082,9928
32058,tt0101590,15771
32060,tt0017739,76804
32116,tt0087835,38148
32139,tt0058886,36815
32160,tt0025919,31835
32179,tt0051378,1093
32213,tt0377713,438
32234,tt0076245,42222
32243,tt0345853,11196
32289,tt0396652,13374
32291,tt0378947,9688
32294,tt0347540,228890
32296,tt0385307,10040
32298,tt0372237,11638
32300,tt0367631,540
32302,tt0430289,77120
32314,tt0374639,48463
32371,tt0040202,26038
32387,tt0060277,19884
32392,tt0292886,37748
32440,tt0102095,22434
32442,tt0109936,12778
32456,tt0110008,15283
32460,tt0119472,158
32469,tt0048801,5996
32511,tt0064451,44154
32515,tt0096409,28448
32554,tt0113799,42994
32582,tt0424565,17592
32584,tt0357110,17113
32587,tt0401792,187
32589,tt0388500,14177
32596,tt0318649,7364
32598,tt0332047,11431
32600,tt0377059,
32620,tt0356999,51945
32632,tt0070022,26332
32649,tt0076085,42229
32657,tt0093488,49565
32659,tt0274155,2029
32666,tt0376717,44181
32728,tt0074806,19971
32743,tt0235712,9674
32770,tt0386342,3875
32799,tt0022183,9653
32862,tt0063821,39225
32875,tt0040497,4595
32892,tt0056111,31442
32898,tt0000417,775
32906,tt0075404,50183
32914,tt0319970,7342
32917,tt0055805,45267
33004,tt0371724,7453
33085,tt0384806,10065
33090,tt0277909,30863
33124,tt0384369,9393
33126,tt0079180,16972
33132,tt0403537,13409
33138,tt0362004,13073
33145,tt0391304,8976
33148,tt0388183,27360
33154,tt0413845,13020
33158,tt0329774,11679
33162,tt0320661,1495
33164,tt0397065,10066
33166,tt0375679,1640
33171,tt0370986,11171
33188,tt0089601,14750
33201,tt0177747,53116
33237,tt0028216,43881
33294,tt0090248,9463
33310,tt0387892,26810
33312,tt0019777,20625
33421,tt0342272,10913
33435,tt0379357,38643
33437,tt0342258,10027
33493,tt0121766,1895
33495,tt0384642,9981
33499,tt0369735,4379
33558,tt0337721,14694
33564,tt0055913,20271
33615,tt0351283,953
33629,tt0106233,13064
33639,tt0438205,14358
33644,tt0449086,12700
33646,tt0398165,9291
33649,tt0384504,19316
33660,tt0352248,921
33669,tt0403508,9779
33672,tt0355702,9787
33677,tt0436727,23825
33679,tt0356910,787
33681,tt0424774,14199
33683,tt0338095,10226
33725,tt0388139,12109
33779,tt0184424,13589
33781,tt0043949,11620
33794,tt0372784,272
33801,tt0399102,15767
33815,tt0380623,15648
33826,tt0384488,25248
33830,tt0400497,11451
33834,tt0418819,11683
33836,tt0374536,9722
33838,tt0436724,2287
33880,tt0415978,1382
33893,tt0395125,9534
33896,tt0420251,33908
33903,tt0408777,276
33966,tt0106613,12574
34018,tt0031060,22553
34048,tt0407304,74
34072,tt0428803,1667
34129,tt0376108,7233
34143,tt0382628,9009
34148,tt0411270,1553
34150,tt0120667,9738
34153,tt0436613,14278
34162,tt0396269,9522
34164,tt0361693,14922
34271,tt0410097,10476
34292,tt0099740,11309
34312,tt0330111,31063
34319,tt0399201,1635
34321,tt0408524,13341
34323,tt0395584,1696
34326,tt0403217,1665
34330,tt0368089,9775
34332,tt0405325,11459
34334,tt0382992,10048
34336,tt0417001,11648
34338,tt0436078,15258
34359,tt0060453,42719
34397,tt0193364,37632
34405,tt0379786,16320
34437,tt0412019,308
34450,tt0098019,25074
34482,tt0043362,39946
34520,tt0377818,6519
34523,tt0406650,13919
34528,tt0418773,1444
34530,tt0367652,11453
34532,tt0397101,9913
34534,tt0430105,8292
34536,tt0326905,13922
34540,tt0381505,14166
34542,tt0427312,501
34800,tt0089839,17824
34811,tt0396184,11328
35015,tt0361715,15907
35347,tt0047834,11848
35807,tt0049830,43313
35836,tt0405422,6957
35957,tt0421239,11460
36276,tt0387898,445
36289,tt0133385,9564
36363,tt0091341,20874
36397,tt0361089,14175
36401,tt0355295,4442
36477,tt0401244,13169
36509,tt0402901,9042
36517,tt0387131,1985
36519,tt0388482,9335
36525,tt0425123,9007
36527,tt0377107,9777
36529,tt0399295,1830
36533,tt0384286,10092
36535,tt0404030,340
36537,tt0318761,1546
36708,tt0385690,65215
36850,tt0095403,10753
36931,tt0386005,11636
37211,tt0032536,22575
37240,tt0436971,14286
37380,tt0419706,8814
37382,tt0421054,9923
37384,tt0348333,7553
37386,tt0402022,8202
37444,tt0087289,3118
37475,tt0350261,1947
37477,tt0399327,9074
37495,tt0430651,16133
37545,tt0080149,10319
37720,tt0404032,8643
37727,tt0408790,9315
37729,tt0121164,3933
37731,tt0385002,8923
37733,tt0399146,59
37736,tt0380599,257
37739,tt0388980,15487
37741,tt0379725,398
37830,tt0385700,647
37844,tt0403455,14544
37853,tt0378109,11968
37857,tt0366780,14517
38038,tt0312004,533
38061,tt0373469,5236
38095,tt0456912,11344
38159,tt0095467,31056
38164,tt0032194,43807
38198,tt0424024,10700
38294,tt0402057,5471
38304,tt0367555,19082
38388,tt0380389,9763
38583,tt0092240,10017
38798,tt0388125,11931
38886,tt0367089,10707
38992,tt0417217,9910
39183,tt0388795,142
39231,tt0368709,9621
39234,tt0395972,9701
39292,tt0433383,3291
39307,tt0418647,12920
39381,tt0421238,16608
39400,tt0432291,791
39414,tt0338427,2610
39427,tt0371257,8066
39435,tt0386140,1656
39444,tt0384680,6963
39446,tt0432348,215
39449,tt0387514,2313
39516,tt0330702,16729
39715,tt0436058,8274
39801,tt0425661,42000
39869,tt0342735,1951
40148,tt0365686,10851
40278,tt0418763,25
40339,tt0371606,9982
40412,tt0419677,12877
40414,tt0424205,11661
40478,tt0069005,38761
40491,tt0098532,7974
40578,tt0200768,46917
40581,tt0433400,10033
40583,tt0365737,231
40597,tt0328132,68098
40614,tt0398017,8999
40617,tt0381966,8555
40629,tt0414387,4348
40697,tt0105946,
40723,tt0416315,9885
40732,tt0435625,9392
40815,tt0330373,674
40819,tt0358273,69
40826,tt0294870,1833
40851,tt0406375,6795
40870,tt0401085,11421
40946,tt0422528,16156
40955,tt0411195,1420
40959,tt0400525,9005
40962,tt0443295,13499
40966,tt0375920,7548
41014,tt0065143,20345
41285,tt0416320,116
41527,tt0445620,67
41566,tt0363771,411
41569,tt0360717,254
41571,tt0397535,1904
41573,tt0356680,9043
41617,tt0285175,14695
41627,tt0061847,27031
41712,tt0202559,22908
41716,tt0365485,9515
41724,tt0473107,29595
41769,tt0392465,23478
41828,tt0060474,8290
41863,tt0419294,8053
41997,tt0408306,612
42002,tt0395251,9899
42004,tt0407265,546
42007,tt0398375,2800
42009,tt0452598,9641
42011,tt0369441,7552
42013,tt0267891,9927
42015,tt0402894,9681
42018,tt0413015,10773
42176,tt0066498,88953
42191,tt0091455,13925
42285,tt0116075,9568
42418,tt0402399,11400
42422,tt0370754,37910
42556,tt0057812,14241
42559,tt0059673,79406
42602,tt0444608,38785
42632,tt0451094,4550
42638,tt0338075,16433
42718,tt0414852,10045
42723,tt0450278,1690
42725,tt0456554,9900
42728,tt0375154,9044
42730,tt0385726,9918
42732,tt0408985,17379
42734,tt0443536,10982
42738,tt0401855,834
42740,tt0433116,25890
42761,tt0140883,39345
42943,tt0089913,12701
42946,tt0085127,21519
43289,tt0142181,28638
43333,tt0240200,7509
43376,tt0426578,2117
43396,tt0412080,9912
43419,tt0416496,1969
43460,tt0423409,8435
43549,tt0383393,45759
43556,tt0417433,13275
43558,tt0421729,11565
43560,tt0396752,11283
43677,tt0114745,31894
43679,tt0414982,9286
43684,tt0437777,15363
43708,tt0425598,292
43744,tt0421994,1544
43836,tt0383216,12096
43869,tt0381971,9975
43871,tt0408345,9754
43904,tt0455857,10053
43908,tt0449061,7515
43912,tt0349467,9959
43914,tt0380817,14256
43917,tt0397313,9036
43919,tt0466342,10073
43921,tt0404390,7304
43928,tt0370032,9920
43930,tt0397078,10025
43932,tt0454919,9682
43936,tt0450232,2207
44004,tt0427229,6877
44020,tt0491703,14609
44022,tt0438097,950
44189,tt0384814,1967
44191,tt0434409,752
44193,tt0454945,9655
44195,tt0427944,9388
44197,tt0419749,9950
44199,tt0454848,388
44204,tt0468565,868
44225,tt0429591,14191
44238,tt0110329,18009
44241,tt0113636,19286
44243,tt0116861,19287
44301,tt0458242,1379
44397,tt0454841,9792
44399,tt0393735,10067
44511,tt0436864,35555
44555,tt0405094,582
44597,tt0057697,37939
44613,tt0446046,12763
44633,tt0436231,13222
44657,tt0061996,1561
44665,tt0425210,186
44694,tt0441909,219
44709,tt0437800,13751
44719,tt0263124,53961
44731,tt0441796,10069
44759,tt0430912,3093
44761,tt0393109,9270
44773,tt0225481,28349
44777,tt0383353,10177
44788,tt0493459,16070
44828,tt0439815,9035
44840,tt0437863,9957
44849,tt0386741,9389
44851,tt0416331,460
44864,tt0436331,8998
44889,tt0404364,20521
44929,tt0424880,4441
44931,tt0016914,84954
44937,tt0456396,11490
44943,tt0312318,11304
44972,tt0362120,4257
44974,tt0424136,2652
45028,tt0420087,9526
45062,tt0443632,5820
45074,tt0405469,9904
45081,tt0384537,588
45106,tt0465142,9310
45175,tt0434124,16367
45183,tt0427954,8982
45186,tt0317919,956
45208,tt0449089,9530
45210,tt0475276,9829
45221,tt0430634,10115
45361,tt0429573,10008
45382,tt0398027,7870
45431,tt0327084,7518
45440,tt0364955,9786
45442,tt0409182,503
45447,tt0382625,591
45499,tt0376994,36668
45501,tt0452594,9767
45503,tt0438315,13689
45517,tt0317219,920
45635,tt0404802,15402
45648,tt0425055,80919
45658,tt0410400,38344
45662,tt0466909,806
45666,tt0457510,9353
45668,tt0410297,2044
45672,tt0389860,9339
45720,tt0458352,350
45722,tt0383574,58
45726,tt0463034,1819
45728,tt0424345,2295
45730,tt0452637,9697
45732,tt0465624,4474
45880,tt0422720,1887
45928,tt0489037,13508
45950,tt0497116,1781
45969,tt0101545,16270
46062,tt0475293,10947
46105,tt0428649,17628
46231,tt0426627,17741
46322,tt0446059,7549
46335,tt0463985,9615
46337,tt0455499,9513
46347,tt0478209,20604
46367,tt0105187,31692
46530,tt0348150,1452
46559,tt0468094,7872
46572,tt0443496,18191
46574,tt0422861,14474
46578,tt0449059,773
46664,tt0040338,21631
46723,tt0449467,1164
46772,tt0369994,13141
46850,tt0492506,35199
46855,tt0064040,15383
46862,tt0079759,47850
46865,tt0430304,9072
46948,tt0385880,9297
46965,tt0417148,326
46967,tt0457513,512
46970,tt0415306,9718
46972,tt0477347,1593
46974,tt0469641,1852
46976,tt0420223,1262
47044,tt0430357,82
47099,tt0454921,1402
47122,tt0455967,9293
47124,tt0429589,9906
47200,tt0479884,1948
47202,tt0430576,148
47254,tt0402910,5289
47261,tt0448075,9782
47382,tt0462590,9762
47384,tt0383060,14113
47404,tt0452039,21712
47423,tt0468489,7859
47446,tt0428856,16998
47465,tt0410764,11559
47491,tt0418455,1023
47516,tt0433412,10118
47518,tt0384793,9788
47538,tt0074442,11689
47566,tt0039211,33813
47610,tt0443543,1491
47629,tt0436697,1165
47640,tt0486551,9988
47644,tt0445990,11652
47646,tt0417225,13816
47721,tt0048980,15265
47725,tt0473753,11227
47736,tt0032339,33810
47774,tt0097702,41937
47793,tt0436689,24055
47810,tt0450345,9708
47894,tt0460989,1116
47937,tt0464196,5072
47950,tt0427969,1249
47952,tt0475944,9954
47970,tt0434139,7511
47978,tt0423169,13075
47997,tt0387808,7512
47999,tt0486358,1776
48001,tt0456470,1963
48032,tt0419198,10846
48043,tt0414993,1381
48045,tt0109440,15097
48082,tt0354899,300
48142,tt0387877,9676
48150,tt0380066,6948
48161,tt0421206,9766
48214,tt0382357,1595
48262,tt0799954,1666
48304,tt0472043,1579
48319,tt0454824,9664
48322,tt0493430,12094
48326,tt0405676,1717
48342,tt0435623,15624
48385,tt0443453,496
48394,tt0457430,1417
48412,tt0406816,4643
48414,tt0400717,7484
48416,tt0462519,9842
48516,tt0407887,1422
48518,tt0420294,10781
48520,tt0424993,9794
48560,tt0439289,7510
48593,tt0483726,9895
48596,tt0419946,8975
48598,tt0420609,9672
48638,tt0074291,42236
48649,tt0024966,46774
48678,tt0426459,10070
48696,tt0404203,1440
48698,tt0814075,13364
48738,tt0455590,1523
48741,tt0478049,14201
48744,tt0367027,1378
48774,tt0206634,9693
48780,tt0482571,1124
48783,tt0418689,3683
48872,tt0475169,6077
48877,tt0489270,214
48879,tt0437232,1123
48883,tt0853096,21173
48982,tt0424095,11619
48997,tt0396171,1427
49013,tt0452681,13767
49110,tt0104905,27295
49130,tt0401445,9726
49132,tt0811136,2152
49220,tt0470765,14799
49263,tt0486585,21710
49265,tt0420901,8588
49272,tt0381061,36557
49274,tt0366548,9836
49276,tt0454987,9809
49278,tt0453467,7551
49280,tt0308055,10741
49284,tt0499603,2357
49286,tt0457939,1581
49314,tt0433387,7873
49347,tt0460792,8324
49389,tt0000439,5698
49396,tt0365830,2179
49524,tt0762121,2447
49530,tt0450259,1372
49647,tt0413895,9986
49649,tt0449010,2486
49651,tt0479143,1246
49666,tt0422295,18615
49688,tt0046889,13210
49735,tt0443431,12795
49772,tt0446755,14202
49793,tt0758794,11170
49822,tt0343737,1247
49824,tt0443489,1125
49910,tt0463998,1646
49917,tt0783612,58923
49932,tt0460829,1730
49957,tt0464049,8618
49961,tt0465551,1259
50003,tt0398913,9053
50005,tt0473444,1494
50064,tt0452624,182
50068,tt0498380,1251
50147,tt0454082,9656
50158,tt0775539,1931
50160,tt0482546,13967
50189,tt0808146,8275
50274,tt0489327,13771
50354,tt0045081,11578
50356,tt0043918,11972
50440,tt0772193,4283
50442,tt0426883,7457
50445,tt0455960,8398
50514,tt0457655,3549
50601,tt0398808,1265
50610,tt0453453,14137
50613,tt0369359,15689
50658,tt0473434,13365
50685,tt0473308,10758
50740,tt0058578,51863
50792,tt0395495,13668
50794,tt0475394,7516
50796,tt0397044,10075
50798,tt0799949,9760
50800,tt0425430,9966
50802,tt0490084,1257
50804,tt0367959,1248
50806,tt0477051,9757
50842,tt0469754,5206
50851,tt0380268,14761
50872,tt0382932,2062
50912,tt0401711,2266
50923,tt0469263,5172
50942,tt0423505,9965
50954,tt0482527,37725
50999,tt0396042,13517
51024,tt0118414,17266
51037,tt0450340,9828
51077,tt0259324,1250
51080,tt0401997,4169
51082,tt0778661,16555
51084,tt0758766,11172
51086,tt0481369,3594
51088,tt0499554,10090
51091,tt0462200,7874
51167,tt0476735,13393
51174,tt0432402,12271
51255,tt0425112,4638
51314,tt0465188,1993
51357,tt0112681,12554
51412,tt0435705,1738
