"imdbId";"av";"nov"
"tt0164212";2.5;2
"tt0164312";4.0;2
"tt0164334";3.1470588235294117;17
"tt0164912";2.8421052631578947;19
"tt0164917";3.3749999999999996;4
"tt0164961";4.0;1
"tt0165078";4.25;2
"tt0165348";3.0;1
"tt0165623";3.5;1
"tt0165662";3.0;1
"tt0165710";2.8500000000000005;10
"tt0165773";3.333333333333333;3
"tt0165798";4.052631578947368;19
"tt0165832";4.0;2
"tt0165854";3.8928571428571423;14
"tt0165859";4.0;2
"tt0165929";3.083333333333333;18
"tt0165982";3.666666666666667;6
"tt0166110";1.6666666666666665;3
"tt0166175";3.2;5
"tt0166252";2.5;2
"tt0166276";2.0833333333333335;6
"tt0166396";3.673076923076922;26
"tt0166485";3.6666666666666665;9
"tt0166813";3.5;2
"tt0166896";3.928571428571429;14
"tt0166924";3.8431372549019596;51
"tt0166943";3.125;4
"tt0166960";4.5;1
"tt0167190";3.378048780487805;41
"tt0167260";4.118918918918918;185
"tt0167261";4.021276595744685;188
"tt0167404";3.893854748603351;179
"tt0167427";3.571428571428571;7
"tt0167456";2.75;2
"tt0168122";3.9999999999999996;4
"tt0168172";1.0;1
"tt0168449";3.25;2
"tt0168501";3.0;1
"tt0168629";3.9749999999999996;20
"tt0168786";3.5555555555555562;9
"tt0168794";5.0;1
"tt0168987";3.0;1
"tt0169302";3.0;1
"tt0169547";4.056372549019609;204
"tt0169590";2.0;1
"tt0169858";4.300000000000001;5
"tt0169880";4.0;2
"tt0170016";3.045454545454545;33
"tt0170259";3.5;1
"tt0170691";3.5624999999999996;8
"tt0170705";4.5;2
"tt0171356";1.0;1
"tt0171359";3.0;3
"tt0171363";2.1153846153846154;13
"tt0171433";3.452380952380951;21
"tt0171580";3.342105263157894;19
"tt0171804";3.55128205128205;39
"tt0171865";4.0;2
"tt0172156";2.8823529411764706;17
"tt0172184";0.5;1
"tt0172396";4.0;1
"tt0172493";3.464285714285713;28
"tt0172495";3.938235294117647;170
"tt0172627";3.0;1
"tt0172632";3.0;1
"tt0173390";4.0;1
"tt0173716";3.5;5
"tt0173772";3.0;1
"tt0173840";3.354838709677419;31
"tt0173886";3.5;1
"tt0174204";3.0;1
"tt0174268";3.0;1
"tt0174336";2.0;2
"tt0174480";2.409090909090909;11
"tt0174852";4.0;2
"tt0174856";3.53125;16
"tt0175142";2.9199999999999977;50
"tt0175550";1.0;1
"tt0175880";3.7115384615384612;52
"tt0176093";3.5;1
"tt0176269";2.625;4
"tt0176783";2.4;5
"tt0177242";5.0;1
"tt0177262";4.5;1
"tt0177650";2.0;1
"tt0177747";4.5;1
"tt0177789";3.5799999999999983;75
"tt0177858";4.0;1
"tt0177971";3.1704545454545445;44
"tt0178022";5.0;1
"tt0178737";3.083333333333334;6
"tt0178868";3.454545454545454;11
"tt0179011";1.0;1
"tt0179098";3.4999999999999996;3
"tt0179116";2.625;4
"tt0179626";3.0;10
"tt0180052";2.333333333333333;3
"tt0180073";3.0000000000000004;6
"tt0180093";3.921875;96
"tt0180181";4.0;1
"tt0180734";2.6666666666666665;3
"tt0180748";4.0;1
"tt0180837";5.0;1
"tt0181151";3.1666666666666665;3
"tt0181288";3.75;6
"tt0181316";2.611111111111111;9
"tt0181530";4.0;1
"tt0181536";3.7142857142857144;28
"tt0181627";4.0;2
"tt0181689";3.6375;120
"tt0181733";5.0;1
"tt0181739";2.6250000000000004;8
"tt0181786";3.5;1
"tt0181833";1.0;1
"tt0181852";3.044444444444445;45
"tt0181865";3.8999999999999986;70
"tt0181875";3.867469879518074;83
"tt0181947";0.5;1
"tt0181984";3.7142857142857135;21
"tt0182000";3.5;2
"tt0182015";4.0;1
"tt0182295";3.0;2
"tt0182789";2.8000000000000003;15
"tt0183503";3.6111111111111107;9
"tt0183505";3.086956521739131;46
"tt0183523";2.690476190476191;21
"tt0183649";3.1406250000000004;32
"tt0183659";3.535714285714286;14
"tt0183790";3.3414634146341466;41
"tt0183869";3.875;4
"tt0184424";4.5;2
"tt0184526";3.5;1
"tt0184791";3.625;4
"tt0184858";2.4615384615384617;13
"tt0184894";3.1511627906976734;43
"tt0184907";2.3000000000000003;5
"tt0185014";3.6590909090909083;22
"tt0185125";4.157894736842104;19
"tt0185183";1.6578947368421053;19
"tt0185371";2.4285714285714293;14
"tt0185431";2.5000000000000004;24
"tt0185481";3.0;1
"tt0185534";4.5;1
"tt0185906";4.285714285714286;7
"tt0185937";2.7968749999999982;64
"tt0186045";1.3333333333333333;3
"tt0186151";3.416666666666666;36
"tt0186253";3.5;2
"tt0186408";4.5;1
"tt0186508";4.375;4
"tt0186566";2.8913043478260865;23
"tt0186589";2.7142857142857144;7
"tt0186894";2.416666666666667;6
"tt0186975";2.0;4
"tt0187078";3.221311475409835;61
"tt0187393";3.4485294117647056;68
"tt0187598";2.5;1
"tt0187738";3.2058823529411766;34
"tt0187819";2.0;2
"tt0187859";3.5;1
"tt0188030";4.0;2
"tt0188453";2.8000000000000003;5
"tt0188503";2.5;1
"tt0188504";0.5;1
"tt0188640";2.1;5
"tt0188674";3.5;2
"tt0188766";4.0;1
"tt0188913";5.0;1
"tt0189160";5.0;1
"tt0189192";2.0;1
"tt0189195";4.5;1
"tt0189584";2.875;8
"tt0189998";3.1363636363636367;11
"tt0190138";3.5238095238095237;42
"tt0190332";3.8363636363636338;110
"tt0190374";1.833333333333333;12
"tt0190524";4.25;2
"tt0190590";3.808510638297872;94
"tt0190641";2.3125;8
"tt0190798";4.0;1
"tt0190861";4.25;2
"tt0190865";2.607142857142857;14
"tt0191037";1.0;1
"tt0191133";3.5;1
"tt0191397";2.6842105263157903;19
"tt0191423";5.0;1
"tt0191636";4.125;4
"tt0191754";3.2999999999999994;25
"tt0192071";2.75;4
"tt0192111";2.5;4
"tt0192194";1.0;1
"tt0192255";3.0;1
"tt0192335";4.0;5
"tt0192614";2.7499999999999996;10
"tt0192657";3.5;1
"tt0192731";1.5;3
"tt0193164";5.0;1
"tt0193253";3.5;5
"tt0193364";3.0;1
"tt0193524";0.5;1
"tt0193560";2.0;1
"tt0194218";4.0;2
"tt0194314";4.0;1
"tt0194368";4.0;1
"tt0195234";3.909090909090909;11
"tt0195685";3.528571428571428;70
"tt0195714";2.928571428571428;35
"tt0195753";3.5;1
"tt0195778";3.0;2
"tt0195945";3.25;6
"tt0196216";3.5416666666666665;12
"tt0196229";3.509259259259258;54
"tt0197384";4.0;1
"tt0197521";3.0;1
"tt0198021";3.5;7
"tt0198386";1.5;3
"tt0198781";3.8712121212121215;132
"tt0199129";2.0;1
"tt0199314";3.75;2
"tt0199626";2.833333333333333;3
"tt0199683";3.6666666666666665;3
"tt0199725";3.0;3
"tt0199753";2.3461538461538467;13
"tt0200027";3.1000000000000005;5
"tt0200071";4.0;1
"tt0200215";4.5;1
"tt0200465";3.615384615384615;13
"tt0200469";2.5;1
"tt0200530";2.5;2
"tt0200550";2.7413793103448274;29
"tt0200669";4.0;1
"tt0200720";2.1666666666666665;3
"tt0200768";3.0;1
"tt0200809";4.0;1
"tt0200849";4.0;1
"tt0201520";5.0;1
"tt0201840";4.5;2
"tt0202402";2.25;2
"tt0202470";2.5;3
"tt0202559";4.0;1
"tt0202641";5.0;1
"tt0202677";3.125;8
"tt0203009";3.59090909090909;55
"tt0203019";3.392857142857143;14
"tt0203119";3.7142857142857135;14
"tt0203166";3.7142857142857144;7
"tt0203230";4.166666666666666;9
"tt0203408";2.0;1
"tt0203540";1.5;1
"tt0203612";3.5;1
"tt0203632";3.8571428571428568;7
"tt0203755";3.4000000000000004;5
"tt0204137";2.5;1
"tt0204175";2.0;3
"tt0204313";2.5;3
"tt0204626";1.5;1
"tt0204709";4.75;2
"tt0204946";2.691176470588236;34
"tt0205000";2.3235294117647065;17
"tt0205271";2.125;4
"tt0205873";4.0;7
"tt0206036";4.0;1
"tt0206187";3.5;1
"tt0206226";1.5;2
"tt0206275";2.8437500000000004;16
"tt0206314";3.1000000000000005;5
"tt0206334";3.5;1
"tt0206420";2.0;4
"tt0206634";3.9453124999999987;64
"tt0206636";3.75;2
"tt0206742";4.5;1
"tt0206917";3.5;2
"tt0206926";3.5;1
"tt0206963";3.333333333333333;3
"tt0207201";3.138888888888888;54
"tt0207275";2.75;2
"tt0207374";0.5;1
"tt0207524";3.25;2
"tt0207805";3.5;2
"tt0207998";2.0;1
"tt0208003";2.1764705882352944;17
"tt0208092";4.15591397849462;93
"tt0208196";3.9999999999999996;4
"tt0208502";3.25;2
"tt0208558";5.0;1
"tt0208629";4.0;1
"tt0208874";3.071428571428571;7
"tt0208988";2.5;5
"tt0208990";3.833333333333333;3
"tt0209037";2.0;1
"tt0209074";5.0;1
"tt0209077";4.5;1
"tt0209144";4.1226415094339615;159
"tt0209163";3.088888888888889;45
"tt0209189";4.5;1
"tt0209322";4.0;1
"tt0209463";3.5;1
"tt0209475";2.909090909090909;22
"tt0209958";3.0444444444444443;45
"tt0210044";2.0;1
"tt0210065";3.0;3
"tt0210070";4.0;6
"tt0210075";3.6666666666666665;6
"tt0210234";1.5833333333333337;6
"tt0210358";4.0;1
"tt0210567";2.5;2
"tt0210616";3.25;6
"tt0210727";3.5;2
"tt0210945";3.74390243902439;41
"tt0211181";2.7777777777777777;9
"tt0211281";5.0;1
"tt0211443";1.1875;8
"tt0211465";2.5;5
"tt0211492";3.4999999999999996;4
"tt0211653";5.0;1
"tt0211729";5.0;1
"tt0211730";5.0;1
"tt0211915";4.183333333333331;120
"tt0211933";4.0;1
"tt0211938";2.5;2
"tt0212338";3.4175824175824183;91
"tt0212346";3.054687499999999;64
"tt0212517";4.5;1
"tt0212579";3.5;2
"tt0212604";2.75;2
"tt0212712";4.071428571428572;7
"tt0212720";3.339285714285713;56
"tt0212815";4.5;1
"tt0212826";4.0;3
"tt0212974";4.0;2
"tt0212985";2.9358974358974352;39
"tt0213121";4.0;1
"tt0213149";2.965116279069767;43
"tt0213203";2.25;4
"tt0213309";5.0;1
"tt0213790";1.5833333333333337;6
"tt0213847";3.7;5
"tt0214388";3.25;4
"tt0214641";4.5;1
"tt0214730";3.166666666666666;3
"tt0215129";3.085365853658537;41
"tt0215369";4.0;2
"tt0215545";2.9375;8
"tt0215750";3.5125;40
"tt0216126";5.0;1
"tt0216216";2.8;20
"tt0216434";5.0;1
"tt0216621";3.0;1
"tt0216651";3.1111111111111107;9
"tt0216755";5.0;1
"tt0216799";3.0;1
"tt0216800";4.5;2
"tt0217505";3.5181818181818176;55
"tt0217630";3.3;10
"tt0217756";2.2500000000000004;6
"tt0217788";0.5;1
"tt0217869";3.47945205479452;73
"tt0218043";3.7;5
"tt0218112";4.5;1
"tt0218182";4.0;1
"tt0218378";2.833333333333333;3
"tt0218388";5.0;1
"tt0218817";3.5625;8
"tt0218839";3.688679245283017;53
"tt0218922";2.75;2
"tt0218967";3.1304347826086945;23
"tt0219233";5.0;1
"tt0219251";5.0;1
"tt0219263";5.0;1
"tt0219405";3.6666666666666665;3
"tt0219653";1.7999999999999998;5
"tt0219699";2.9230769230769234;13
"tt0219822";3.5;5
"tt0219854";2.5909090909090904;11
"tt0219965";2.666666666666667;6
"tt0220099";3.1666666666666665;3
"tt0220100";3.0;2
"tt0220506";2.0;3
"tt0220580";4.25;2
"tt0220627";4.0;1
"tt0221023";5.0;1
"tt0221027";3.8137254901960786;51
"tt0221073";2.0;1
"tt0221111";4.25;2
"tt0221218";2.75;2
"tt0221344";3.0;1
"tt0221889";2.0;1
"tt0222812";3.0;1
"tt0222850";4.0;1
"tt0222851";3.75;4
"tt0223897";3.442307692307691;26
"tt0223954";2.5;1
"tt0225009";1.0;1
"tt0225071";1.6249999999999998;4
"tt0225481";3.0;1
"tt0227005";2.6666666666666665;6
"tt0227445";3.5499999999999985;20
"tt0227538";2.9464285714285707;28
"tt0227984";2.6666666666666665;3
"tt0228333";2.6;5
"tt0228750";3.041666666666667;12
"tt0228786";3.5;5
"tt0229260";1.125;4
"tt0229340";3.5;1
"tt0229922";5.0;1
"tt0230011";3.342105263157894;19
"tt0230025";1.5;1
"tt0230030";3.074074074074073;27
"tt0230512";3.5;1
"tt0230534";2.25;2
"tt0230591";4.0;2
"tt0230600";3.627272727272727;55
"tt0230838";3.3124999999999996;8
"tt0231402";2.192307692307692;13
"tt0231448";2.5;2
"tt0231775";2.416666666666666;12
"tt0232500";3.0666666666666664;45
"tt0233044";3.333333333333333;3
"tt0233142";2.7142857142857144;7
"tt0233298";3.4999999999999996;3
"tt0233469";2.7777777777777777;9
"tt0233687";3.75;2
"tt0233841";3.5;1
"tt0234215";3.354166666666666;96
"tt0234288";3.833333333333333;3
"tt0234354";2.625;4
"tt0234805";3.0;1
"tt0234829";2.6666666666666665;3
"tt0234853";3.384615384615384;13
"tt0234940";4.0;1
"tt0234988";4.0;1
"tt0235198";3.75;6
"tt0235327";3.666666666666666;3
"tt0235618";5.0;1
"tt0235712";3.0;1
"tt0235737";3.35;10
"tt0236019";3.5;1
"tt0236027";4.5;3
"tt0236216";3.25;2
"tt0236348";1.75;6
"tt0236388";3.2499999999999996;4
"tt0236447";4.0;1
"tt0236493";3.3478260869565215;23
"tt0236640";3.0;1
"tt0236784";3.2;5
"tt0237534";3.821428571428572;14
"tt0237539";3.6666666666666665;3
"tt0237572";3.2857142857142856;7
"tt0237993";3.5;1
"tt0238112";3.125;4
"tt0238380";3.8750000000000004;44
"tt0238414";5.0;1
"tt0238546";2.363636363636363;11
"tt0238883";4.5;1
"tt0238924";3.5;6
"tt0238948";2.5;2
"tt0239234";4.0;1
"tt0239395";2.8181818181818183;11
"tt0239655";4.5;1
"tt0239894";4.0;1
"tt0239948";2.7727272727272725;11
"tt0239949";2.125;4
"tt0239986";2.5;2
"tt0240200";3.5;1
"tt0240402";3.6666666666666665;3
"tt0240419";3.0;1
"tt0240462";2.363636363636364;11
"tt0240468";3.222222222222222;9
"tt0240510";2.75;2
"tt0240515";2.1999999999999997;10
"tt0240772";3.844537815126051;119
"tt0240890";3.1399999999999992;25
"tt0240900";2.6;5
"tt0240913";4.5;2
"tt0241025";3.4999999999999996;3
"tt0241303";3.5212765957446797;47
"tt0241527";3.7616822429906533;107
"tt0241760";2.5;9
"tt0242193";3.6428571428571423;7
"tt0242252";3.25;2
"tt0242423";2.727272727272727;33
"tt0242445";2.75;2
"tt0242508";3.0;1
"tt0242587";4.333333333333333;3
"tt0242653";3.151898734177214;79
"tt0242998";3.5;1
"tt0243017";3.6842105263157885;19
"tt0243133";3.7352941176470584;17
"tt0243135";3.0;1
"tt0243155";3.623076923076921;65
"tt0243232";2.5;1
"tt0243255";3.0;2
"tt0243493";3.375;4
"tt0243508";3.5;1
"tt0243585";2.6000000000000005;5
"tt0243609";4.0;2
"tt0243655";3.6428571428571432;7
"tt0243664";4.5;1
"tt0243736";3.0;18
"tt0243759";2.5;1
"tt0243862";3.0;2
"tt0244000";2.1249999999999996;4
"tt0244244";3.1029411764705874;34
"tt0244316";4.6000000000000005;5
"tt0244479";4.25;2
"tt0244970";3.5000000000000004;5
"tt0245046";3.75;2
"tt0245171";3.5;1
"tt0245238";3.625;4
"tt0245280";3.5;1
"tt0245407";2.5;1
"tt0245429";4.155172413793104;87
"tt0245562";2.8750000000000004;8
"tt0245574";3.952380952380951;21
"tt0245674";2.458333333333334;12
"tt0245686";2.3809523809523805;21
"tt0245712";3.934782608695651;23
"tt0245803";2.4090909090909087;11
"tt0245844";3.8281249999999987;32
"tt0245891";2.0;1
"tt0245929";4.0;1
"tt0245943";1.0;1
"tt0246134";4.0;1
"tt0246460";2.9259259259259256;27
"tt0246464";2.1666666666666665;6
"tt0246498";3.0;1
"tt0246500";2.5;2
"tt0246544";1.5;2
"tt0246578";3.981651376146788;109
"tt0246592";3.6249999999999996;4
"tt0246628";3.5;1
"tt0246641";5.0;1
"tt0246643";5.0;1
"tt0246645";5.0;1
"tt0246677";3.75;2
"tt0246765";3.0;1
"tt0246772";3.5;1
"tt0246894";1.7857142857142856;7
"tt0246989";2.0;6
"tt0247196";4.300000000000001;5
"tt0247199";4.250000000000001;6
"tt0247380";4.0;1
"tt0247425";3.0000000000000004;10
"tt0247444";1.5;2
"tt0247586";3.5000000000000004;6
"tt0247638";3.037037037037037;27
"tt0247745";3.6041666666666665;24
"tt0248190";2.5;1
"tt0248667";3.0;8
"tt0248752";3.0;2
"tt0248808";3.9000000000000004;5
"tt0248845";4.181818181818182;11
"tt0248912";3.0;1
"tt0249131";2.0;1
"tt0249380";3.5;2
"tt0249462";3.8513513513513513;37
"tt0249478";2.0;1
"tt0249893";4.5;1
"tt0250067";2.0;1
"tt0250081";3.1666666666666665;3
"tt0250202";3.0;1
"tt0250223";4.0;3
"tt0250224";3.4;5
"tt0250258";3.8636363636363633;11
"tt0250305";2.25;4
"tt0250310";1.3333333333333333;3
"tt0250323";1.833333333333333;3
"tt0250440";4.0;1
"tt0250468";4.0;1
"tt0250478";4.0;2
"tt0250491";4.5;1
"tt0250494";3.156249999999998;64
"tt0250687";3.0555555555555554;18
"tt0250797";3.5;7
"tt0250809";4.0;1
"tt0250934";5.0;1
"tt0251031";2.5;2
"tt0251075";3.037037037037037;27
"tt0251114";3.1;5
"tt0251127";3.2758620689655173;29
"tt0251160";2.909090909090909;11
"tt0251333";5.0;1
"tt0251654";4.0;1
"tt0251736";2.7142857142857144;7
"tt0251739";5.0;1
"tt0252028";2.75;2
"tt0252076";2.6052631578947367;19
"tt0252299";3.5;3
"tt0252444";3.642857142857143;7
"tt0252480";3.25;2
"tt0252501";2.916666666666667;6
"tt0252503";3.4285714285714284;7
"tt0252684";3.0;1
"tt0252866";3.066666666666667;45
"tt0253126";3.0;1
"tt0253200";3.0;1
"tt0253474";4.108695652173911;46
"tt0253556";2.722222222222223;18
"tt0253754";3.1052631578947363;19
"tt0253798";3.0;5
"tt0253840";2.0;1
"tt0253867";2.9000000000000004;10
"tt0254099";4.0;3
"tt0254199";3.0;1
"tt0254455";3.8749999999999996;4
"tt0254686";4.0;1
"tt0255094";3.25;2
"tt0255321";2.0;2
"tt0255477";3.5;1
"tt0255653";3.25;2
"tt0255798";2.136363636363636;11
"tt0255819";0.5;1
"tt0256009";3.3499999999999996;10
"tt0256276";3.5;4
"tt0256359";3.0;2
"tt0256380";3.032258064516129;31
"tt0256408";3.6;5
"tt0256415";3.0535714285714284;28
"tt0256524";2.4999999999999996;3
"tt0257044";3.5204081632653064;49
"tt0257076";3.321428571428571;14
"tt0257106";2.653846153846154;26
"tt0257360";3.1730769230769225;26
"tt0257516";2.166666666666667;6
"tt0257568";1.75;2
"tt0257756";3.25;2
"tt0258000";3.0000000000000004;37
"tt0258038";3.1666666666666665;3
"tt0258068";3.9000000000000004;5
"tt0258153";2.1428571428571432;7
"tt0258273";3.2;5
"tt0258463";3.8169642857142883;112
"tt0258470";1.8888888888888886;9
"tt0258760";4.5;1
"tt0258816";3.5;1
"tt0259153";3.0;2
"tt0259288";3.5;3
"tt0259324";2.2499999999999996;12
"tt0259393";3.833333333333334;6
"tt0259446";3.266666666666664;60
"tt0259484";4.5;1
"tt0259685";3.0;3
"tt0259711";3.420454545454546;44
"tt0259974";3.0;1
"tt0260414";3.5;1
"tt0260866";2.5000000000000004;5
"tt0260991";4.25;4
"tt0261289";3.25;2
"tt0261392";3.1617647058823524;34
"tt0261983";3.625;4
"tt0262210";2.0;1
"tt0262240";3.5;1
"tt0262396";4.5;1
"tt0262432";2.0;2
"tt0262911";4.0;1
"tt0263124";2.5;1
"tt0263488";2.5000000000000004;7
"tt0263725";2.5;1
"tt0263734";4.0;1
"tt0263757";2.916666666666667;6
"tt0264150";2.375;4
"tt0264323";3.25;2
"tt0264395";3.75;2
"tt0264464";3.921739130434783;115
"tt0264472";3.333333333333333;9
"tt0264578";3.5;1
"tt0264616";3.8636363636363638;11
"tt0264761";3.375;4
"tt0264796";3.888888888888889;9
"tt0264935";2.8571428571428568;7
"tt0265029";2.583333333333334;18
"tt0265086";3.8099999999999987;50
"tt0265087";2.1875;8
"tt0265208";3.124999999999999;20
"tt0265298";3.0000000000000004;5
"tt0265307";3.0;1
"tt0265343";3.833333333333333;12
"tt0265349";3.076923076923077;13
"tt0265459";3.473684210526315;19
"tt0265591";3.0;5
"tt0265632";4.0;2
"tt0265651";3.333333333333333;3
"tt0265662";3.2916666666666665;12
"tt0265666";3.683823529411764;68
"tt0265713";4.5;1
"tt0265808";2.2857142857142856;7
"tt0265930";4.0;1
"tt0266308";3.9333333333333327;30
"tt0266391";2.5;2
"tt0266452";3.3181818181818183;11
"tt0266465";2.25;2
"tt0266489";2.428571428571429;7
"tt0266543";3.960992907801417;141
"tt0266697";3.9618320610687023;131
"tt0266860";2.1;5
"tt0266915";3.370967741935484;31
"tt0266987";3.4814814814814805;27
"tt0267287";3.5;3
"tt0267626";3.5;6
"tt0267804";2.7500000000000004;14
"tt0267891";2.75;4
"tt0267913";2.8529411764705883;17
"tt0268126";3.9456521739130443;46
"tt0268200";4.0;1
"tt0268380";3.6882352941176477;85
"tt0268397";3.2;5
"tt0268690";4.0;3
"tt0268695";2.863636363636364;22
"tt0268978";4.0;123
"tt0268995";3.5;10
"tt0269095";2.833333333333333;3
"tt0269329";2.0;1
"tt0269341";4.0;1
"tt0269347";3.0;3
"tt0269389";3.75;2
"tt0269499";4.0;4
"tt0269743";3.5;1
"tt0269746";2.0;1
"tt0270259";3.5;2
"tt0270288";4.0;1
"tt0270560";3.5;1
"tt0270688";2.0;1
"tt0270707";2.5;1
"tt0270933";3.25;2
"tt0270980";2.0;4
"tt0271027";3.7777777777777772;9
"tt0271211";2.0;1
"tt0271219";3.333333333333333;3
"tt0271259";2.5;2
"tt0271263";1.4999999999999998;4
"tt0271367";2.7500000000000004;8
"tt0271668";2.4999999999999996;5
"tt0271946";2.5;1
"tt0272020";2.812500000000001;8
"tt0272045";1.5;2
"tt0272152";3.4848484848484858;33
"tt0272207";3.2777777777777777;9
"tt0272338";3.62121212121212;33
"tt0273253";3.0;4
"tt0273300";3.5;1
"tt0273435";4.5;1
"tt0273517";1.5;3
"tt0273646";3.0;1
"tt0273799";2.5;3
"tt0273923";2.6333333333333337;15
"tt0273982";3.833333333333333;3
"tt0274155";2.5;1
"tt0274166";2.9615384615384612;13
"tt0274309";3.571428571428571;7
"tt0274407";3.0;1
"tt0274497";4.5;1
"tt0274558";3.6999999999999997;15
"tt0274711";3.0;2
"tt0274812";3.9;25
"tt0275022";2.0714285714285716;7
"tt0275067";2.5;2
"tt0275083";4.5;1
"tt0275230";3.25;2
"tt0275277";3.9;20
"tt0275309";3.7857142857142856;7
"tt0275491";3.7500000000000004;8
"tt0275688";2.5;1
"tt0275719";3.8749999999999996;4
"tt0275773";3.75;2
"tt0275847";3.810344827586206;29
"tt0276501";4.0;1
"tt0276751";3.7159090909090895;44
"tt0276816";3.5;1
"tt0276830";2.5;1
"tt0276919";4.0249999999999995;20
"tt0277027";3.7647058823529402;17
"tt0277296";2.295454545454546;22
"tt0277371";2.571428571428572;14
"tt0277434";3.333333333333332;18
"tt0277909";4.0;2
"tt0277941";3.0;1
"tt0278295";2.5;2
"tt0278435";3.9999999999999996;3
"tt0278488";2.944444444444444;9
"tt0278500";3.85;10
"tt0278504";3.3030303030303036;33
"tt0278731";3.333333333333333;3
"tt0278736";4.0;1
"tt0278823";4.0;1
"tt0279064";4.5;2
"tt0279065";3.0;1
"tt0279077";4.277777777777778;9
"tt0279111";3.0;1
"tt0279113";3.2083333333333335;12
"tt0279331";3.0;3
"tt0279493";1.8333333333333335;9
"tt0279778";3.1249999999999996;4
"tt0279781";2.375;4
"tt0279889";3.333333333333333;3
"tt0279967";2.5;1
"tt0280030";4.0;1
"tt0280380";2.0;1
"tt0280424";4.0;1
"tt0280453";4.0;1
"tt0280460";2.0;3
"tt0280477";3.8749999999999996;4
"tt0280486";2.875;4
"tt0280491";3.5999999999999996;5
"tt0280590";2.9090909090909096;22
"tt0280609";4.666666666666666;3
"tt0280653";3.833333333333333;3
"tt0280665";3.3749999999999996;4
"tt0280696";1.25;2
"tt0280707";3.7037037037037037;27
"tt0280720";3.0;2
"tt0280760";3.666666666666666;12
"tt0280778";3.8749999999999996;4
"tt0281322";2.75;2
"tt0281358";3.4999999999999996;14
"tt0281364";3.5;5
"tt0281373";2.333333333333334;6
"tt0281686";3.3214285714285707;14
"tt0281724";3.9999999999999996;4
"tt0281820";4.0;1
"tt0282209";2.125;4
"tt0282674";4.166666666666666;3
"tt0282687";2.75;2
"tt0282698";3.333333333333333;3
"tt0282744";4.0;1
"tt0282768";4.0;1
"tt0282856";2.5;1
"tt0282864";4.25;2
"tt0283003";3.25;2
"tt0283026";2.0;2
"tt0283084";3.25;2
"tt0283111";2.909090909090909;22
"tt0283139";2.5;4
"tt0283160";1.75;2
"tt0283426";3.0;1
"tt0283431";3.5;2
"tt0283509";4.192307692307692;13
"tt0283530";3.875;4
"tt0283632";1.5;1
"tt0283832";3.833333333333333;3
"tt0283851";3.0;1
"tt0283877";2.5;1
"tt0283883";4.0;1
"tt0283897";2.0;1
"tt0283900";4.0;5
"tt0284262";4.0;1
"tt0284363";4.5;1
"tt0284490";2.4;10
"tt0284492";5.0;1
"tt0284837";2.9999999999999996;3
"tt0284850";4.0;1
"tt0285005";4.5;1
"tt0285036";4.0;1
"tt0285175";2.75;2
"tt0285441";3.833333333333333;3
"tt0285462";2.375;4
"tt0285492";3.75;2
"tt0285531";2.6428571428571432;7
"tt0285627";1.0;1
"tt0285742";3.305555555555555;18
"tt0285823";3.214285714285714;14
"tt0285861";3.5;4
"tt0286106";3.166666666666666;63
"tt0286112";3.8235294117647047;17
"tt0286162";2.75;2
"tt0286179";3.5;2
"tt0286244";3.7045454545454533;22
"tt0286261";3.666666666666666;3
"tt0286476";3.5;1
"tt0286499";3.2999999999999994;40
"tt0286516";3.5;2
"tt0286635";3.5;1
"tt0286716";2.560606060606062;33
"tt0286751";3.0;1
"tt0286788";3.0625;8
"tt0286947";3.5;2
"tt0287467";4.035714285714286;14
"tt0287471";3.5;1
"tt0287645";5.0;1
"tt0287717";2.2142857142857144;7
"tt0287839";3.75;2
"tt0287969";2.25;2
"tt0287978";2.5;32
"tt0288045";2.7;5
"tt0288330";4.0;1
"tt0288439";4.0;2
"tt0288477";2.5;9
"tt0289043";3.9741379310344813;58
"tt0289408";3.666666666666666;3
"tt0289765";3.435483870967741;31
"tt0289848";2.5624999999999996;8
"tt0289879";3.6304347826086945;46
"tt0289944";2.25;2
"tt0289992";3.8125;8
"tt0290002";3.1060606060606055;33
"tt0290095";2.5000000000000004;10
"tt0290145";3.5;3
"tt0290210";2.9000000000000004;5
"tt0290329";3.3;5
"tt0290334";3.7236842105263164;76
"tt0290538";3.5999999999999996;15
"tt0290661";3.0;1
"tt0290673";3.8888888888888893;9
"tt0290823";3.25;2
"tt0290879";3.5;1
"tt0291341";3.0;2
"tt0291350";3.8000000000000003;5
"tt0291502";1.0;1
"tt0291579";4.5;1
"tt0292506";3.352941176470588;17
"tt0292542";5.0;1
"tt0292644";3.6;5
"tt0292886";2.5;1
"tt0292963";3.0;1
"tt0293007";4.5;1
"tt0293088";4.25;2
"tt0293416";3.9615384615384612;13
"tt0293508";3.1666666666666665;12
"tt0293564";2.7;5
"tt0293662";3.5192307692307687;26
"tt0293715";5.0;1
"tt0293815";2.4;5
"tt0294357";3.5;1
"tt0294870";3.15;10
"tt0295178";2.846153846153845;65
"tt0295238";2.5;1
"tt0295254";1.5;3
"tt0295289";2.5;4
"tt0295297";3.5980392156862746;102
"tt0295427";1.8571428571428574;7
"tt0295552";3.5;2
"tt0295700";3.0;2
"tt0295701";2.770833333333333;24
"tt0295721";3.25;2
"tt0296042";3.4166666666666665;6
"tt0296166";4.25;2
"tt0296310";4.75;2
